NoC-enabled multicore architectures for stochastic analysis of biomolecular reactions.	Turbo Majumder,Xian Li,Paul Bogdan,Partha Pratim Pande	
On-chip network-enabled many-core architectures for computational biology applications.	Turbo Majumder,Partha Pratim Pande,Ananth Kalyanaraman	
De-elastisation: from asynchronous dataflows to synchronous circuits.	Mahdi Jelodari Mamaghani,Jim D. Garside,Doug A. Edwards	
Ultra-low-power ECG front-end design based on compressed sensing.	Hossein Mamaghanian,Pierre Vandergheynst	
A defect-aware reconfigurable cache architecture for low-vccmin DVFS-enabled systems.	Michail Mavropoulos,Georgios Keramidas,Dimitris Nikolos	
A hybrid packet/circuit-switched router to accelerate memory access in NoC-based chip multiprocessors.	Abbas Mazloumi,Mehdi Modarressi	
A closed loop transmitting power self-calibration scheme for energy efficient WiNoC architectures.	Andrea Mineo,Mohd Shahrizal Rusli,Maurizio Palesi,Giuseppe Ascia,Vincenzo Catania,Muhammad N. Marsono	
An energy-efficient virtual channel power-gating mechanism for on-chip networks.	Amirhossein Mirhosseini,Mohammad Sadrosadati,Ali Fakhrzadehgan,Mehdi Modarressi,Hamid Sarbazi-Azad	
Efficient soft error vulnerability estimation of complex designs.	Shahrzad Mirkhani,Subhasish Mitra,Chen-Yong Cher,Jacob A. Abraham	
Fault modeling in controllable polarity silicon nanowire circuits.	Hassan Ghasemzadeh Mohammadi,Pierre-Emmanuel Gaillardon,Giovanni De Micheli	
Impact of process-variations in STTRAM and adaptive boosting for robustness.	Seyedhamidreza Motaman,Swaroop Ghosh,Nitin Rathi	
MPIOV: scaling hardware-based I/O virtualization for mixed-criticality embedded real-time systems using non transparent bridges to (multi-core) multi-processor systems.	Daniel Münch,Michael Paulitsch,Oliver Hanka,Andreas Herkersdorf	
Lightweight authentication for secure automotive networks.	Philipp Mundhenk,Sebastian Steinhorst,Martin Lukasiewycz,Suhaib A. Fahmy,Samarjit Chakraborty	
A pulsed-index technique for single-channel, low-power, dynamic signaling.	Shahzad Muzaffar,Jerald Yoo,Ayman Shabra,Ibrahim Abe M. Elfadel	
Hardware trojan detection by delay and electromagnetic measurements.	Xuan Thuy Ngo,Ingrid Exurville,Shivam Bhasin,Jean-Luc Danger,Sylvain Guilley,Zakaria Najm,Jean-Baptiste Rigaud,Bruno Robisson	
Accelerating complex brain-model simulations on GPU platforms.	Hoang Anh Du Nguyen,Zaid Al-Ars,Georgios Smaragdos,Christos Strydis	
Efficient attacks on robust ring oscillator PUF with enhanced challenge-response set.	Phuong Ha Nguyen,Durga Prasad Sahoo,Rajat Subhra Chakraborty,Debdeep Mukhopadhyay	
Assisted generation of frame conditions for formal models.	Philipp Niemann 0001,Frank Hilken,Martin Gogolla,Robert Wille	
FLINT: layout-oriented FPGA-based methodology for fault tolerant ASIC design.	Rochus Nowosielski,Lukas Gerlach,Stephan Bieband,Guillermo Payá Vayá,Holger Blume	
High-resolution online power monitoring for modern microprocessors.	Fabian Oboril,Jos Ewert,Mehdi Baradaran Tahoori	
Bytecode-to-C ahead-of-time compilation for Android Dalvik virtual machine.	Hyeong-Seok Oh,Ji Hwan Yeo,Soo-Mook Moon	
A score-based classification method for identifying hardware-trojans at gate-level netlists.	Masaru Oya,Youhua Shi,Masao Yanagisawa,Nozomu Togawa	
MatEx: efficient transient and peak temperature computation for compact thermal models.	Santiago Pagani,Jian-Jia Chen,Muhammad Shafique 0001,Jörg Henkel	
Thermal-aware floorplanning for partially-reconfigurable FPGA-based systems.	Davide Pagano,Mikel Vuka,Marco Rabozzi,Riccardo Cattaneo,Donatella Sciuto,Marco D. Santambrogio	
Device/circuit/architecture co-design of reliable STT-MRAM.	Zoha Pajouhi,Xuanyao Fong,Kaushik Roy 0001	
Customization of OpenCL applications for efficient task mapping under heterogeneous platform constraints.	Edoardo Paone,Francesco Robino,Gianluca Palermo,Vittorio Zaccaria,Ingo Sander,Cristina Silvano	
Memory fast-forward: a low cost special function unit to enhance energy efficiency in GPU for big data processing.	Eunhyeok Park,Junwhan Ahn,Sungpack Hong,Sungjoo Yoo,Sunggu Lee	
Platform-aware dynamic configuration support for efficient text processing on heterogeneous system.	Mi Sun Park,Omesh Tickoo,Vijaykrishnan Narayanan,Mary Jane Irwin,Ravi Iyer	
Transparent acceleration of program execution using reconfigurable hardware.	Nuno Miguel Cardanha Paulino,João Canas Ferreira,João Bispo,João M. P. Cardoso	
Inter-tile reuse optimization applied to bandwidth constrained embedded accelerators.	Maurice Peemen,Bart Mesman,Henk Corporaal	
Towards systematic design of 3D pNML layouts.	Robert Perricone,Yining Zhu,Katherine M. Sanders,Xiaobo Sharon Hu,Michael T. Niemier	
Exploration and design of embedded systems including neural algorithms.	Jean-Marc Philippe,Alexandre Carbon,Olivier Brousse,Michel Paindavoine	
Models for deterministic execution of real-time multiprocessor applications.	Peter Poplavko,Dario Socci,Paraskevas Bourgos,Saddek Bensalem,Marius Bozga	
DESTINY: a tool for modeling emerging 3D NVM and eDRAM caches.	Matt Poremba,Sparsh Mittal,Dong Li 0001,Jeffrey S. Vetter,Yuan Xie 0001	
Side-channel attacks from static power: when should we care?	Santos Merino Del Pozo,François-Xavier Standaert,Dina Kamel,Amir Moradi 0001	
PhaseNoC: TDM scheduling at the virtual-channel level for efficient network traffic isolation.	Anastasios Psarras,I. Seitanidis,Chrysostomos Nicopoulos,Giorgos Dimitrakopoulos	
The human intranet: where swarms and humans meet.	Jan M. Rabaey	
Quality configurable reduce-and-rank for energy efficient approximate computing.	Arnab Raha,Swagath Venkataramani,Vijay Raghunathan,Anand Raghunathan	
Approximate associative memristive memory for energy-efficient GPUs.	Abbas Rahimi,Amirali Ghofrani,Kwang-Ting Cheng,Luca Benini,Rajesh K. Gupta 0001	
A calibration based thermal modeling technique for complex multicore systems.	Devendra Rai,Lothar Thiele	
Path selection based acceleration of conditionals in CGRAs.	ShriHari RajendranRadhika,Aviral Shrivastava,Mahdi Hamzeh	
FPGA accelerated DNA error correction.	Anand Ramachandran,Yun Heo,Wen-mei W. Hwu,Jian Ma 0004,Deming Chen	
Worst-case communication time analysis of networks-on-chip with shared virtual channels.	Eberle A. Rambo,Rolf Ernst	
DyReCTape: a &lt;u&gt;dy&lt;/u&gt;namically &lt;u&gt;re&lt;/u&gt;configurable &lt;u&gt;c&lt;/u&gt;ache using domain wall memory &lt;u&gt;tape&lt;/u&gt;s.	Ashish Ranjan 0001,Shankar Ganesh Ramasubramanian,Rangharajan Venkatesan,Vijay S. Pai,Kaushik Roy 0001,Anand Raghunathan	
Enabling multi-threaded applications on hybrid shared memory manycore architectures.	Tushar Rawat,Aviral Shrivastava	
In-place memory mapping approach for optimized parallel hardware interleaver architectures.	Saeed Ur Reehman,Cyrille Chavet,Philippe Coussy,Awais Sani	
Silicon proof of the intelligent analog IP design flow for flexible automotive components.	Torsten Reich,H. D. B. Prautsch,Uwe Eichler,R. Buhl	
Detection of illegitimate access to JTAG via statistical learning in chip.	Xuanle Ren,Vítor Grade Tavares,R. D. (Shawn) Blanton	
On the automatic generation of SBST test programs for in-field test.	Andreas Riefert,Riccardo Cantoro,Matthias Sauer 0002,Matteo Sonza Reorda,Bernd Becker 0001	
Semiautomatic implementation of a bioinspired reliable analog task distribution architecture for multiple analog cores.	Julius von Rosen,Markus Meissner,Lars Hedrich	
Systematic application of ISO 26262 on a SEooC: Support by applying a systematic reuse approach.	Alejandra Ruiz 0001,Alberto Melzi,Tim Kelly	
QR-decomposition architecture based on two-variable numeric function approximation.	Jochen Rust,Frank Ludwig,Steffen Paul	
Design method for multiplier-less two-variable numeric function approximation.	Jochen Rust,Steffen Paul	
Logical equivalence checking of asynchronous circuits using commercial tools.	Arash Saifhashemi,Hsin-Ho Huang,Priyanka Bhalerao,Peter A. Beerel	
Ageing simulation of analogue circuits and systems using adaptive transient evaluation.	Felix Salfelder,Lars Hedrich	
Digital circuits reliability with in-situ monitors in 28nm fully depleted SOI.	M. Saliva,Florian Cacho,Vincent Huard,X. Federspiel,D. Angot,Ahmed Benhassain,Alain Bravaix,Lorena Anghel	
Online binding of applications to multiple clock domains in shared FPGA-based systems.	Farzad Samie,Lars Bauer,Chih-Ming Hsieh,Jörg Henkel	
Cyberphysical-system-on-chip (CPSoC): a self-aware MPSoC paradigm with cross-layer virtual sensing and actuation.	Santanu Sarma,Nikil D. Dutt,Puneet Gupta,Nalini Venkatasubramanian,Alexandru Nicolau	
DRAM or no-DRAM?: exploring linear solver architectures for image domain warping in 28 nm CMOS.	Michael Schaffner,Frank K. Gürkaynak,Aljoscha Smolic,Luca Benini	
GPU-accelerated small delay fault simulation.	Eric Schneider,Stefan Holst,Michael A. Kochte,Xiaoqing Wen,Hans-Joachim Wunderlich	
A CNN-inspired mixed signal processor based on tunnel transistors.	Behnam Sedighi,Indranil Palit,Xiaobo Sharon Hu,Joseph Nahas,Michael T. Niemier	
Potential applications based on NVM emerging technologies.	Sophiane Senni,Raphael Martins Brum,Lionel Torres,Gilles Sassatelli,Abdoulaye Gamatié,Bruno Mussard	
Formal analysis of the startup delay of SOME/IP service discovery.	Jan R. Seyler,Thilo Streichert,Michael Glaß,Nicolas Navet,Jürgen Teich	
Variability-aware dark silicon management in on-chip many-core systems.	Muhammad Shafique 0001,Dennis Gnad,Siddharth Garg,Jörg Henkel	
Minimum current consumption transition time optimization methodology for low power CTS.	Vibhu Sharma	
Sub-10 nm FinFETs and Tunnel-FETs: from devices to systems.	Ankit Sharma,A. Arun Goud,Kaushik Roy 0001	
Minimizing the number of process corner simulations during design verification.	Michael Shoniker,Bruce F. Cockburn,Jie Han 0001,Witold Pedrycz	
Monolithic 3D integration: a path from concept to reality.	Max M. Shulaker,Tony F. Wu,Mohamed M. Sabry,Hai Wei,H.-S. Philip Wong,Subhasish Mitra	
Comparative study of power-gating architectures for nonvolatile FinFET-SRAM using spintronics-based retention technology.	Yusuke Shuto,Shuu&apos;ichirou Yamamoto,Satoshi Sugahara	
Predictive dynamic thermal and power management for heterogeneous mobile platforms.	Gaurav Singla,Gurinderjit Kaur,Ali K. Unver,Ümit Y. Ogras	
A unified hardware/software MPSoC system construction and run-time framework.	Sam Skalicky,Andrew G. Schmidt,Sonia López,Matthew French	
A small non-volatile write buffer to reduce storage writes in smartphones.	Mungyu Son,Sungkwang Lee,Kyungho Kim,Sungjoo Yoo,Sunggu Lee	
AHEAD: automated framework for hardware accelerated iterative data analysis.	Ebrahim M. Songhori,Azalia Mirhoseini,Xuyang Lu,Farinaz Koushanfar	
Integrated CMOS receiver for wearable coil arrays in MRI applications.	Benjamin Sporrer,Luca Bettini,Christian Vogt 0002,Andreas Mehmann,Jonas Reber,Josip Marjanovic,David O. Brunner,Thomas Burger,Klaas Paul Pruessmann,Gerhard Tröster,Qiuting Huang	
Topology identification for smart cells in modular batteries.	Sebastian Steinhorst,Martin Lukasiewycz	
Automated feature localization for dynamically generated SystemC designs.	Jannis Stoppe,Robert Wille,Rolf Drechsler	
Scandalee: a side-channel-based disassembler using local electromagnetic emanations.	Daehyun Strobel,Florian Bache,David F. Oswald,Falk Schellenberg,Christof Paar	
SubHunter: a high-performance and scalable sub-circuit recognition method with Prüfer-encoding.	Hong-Yan Su,Chih-Hao Hsu,Yih-Lang Li	
Formal verification of sequential Galois field arithmetic circuits using algebraic geometry.	Xiaojun Sun,Priyank Kalla,Tim Pruss,Florian Enescu	
From device to system: cross-layer design exploration of racetrack memory.	Guangyu Sun 0003,Chao Zhang 0007,Hehe Li,Yue Zhang 0010,Weiqi Zhang,Yizi Gu,Yinan Sun,Jacques-Olivier Klein,Dafine Ravelosona,Yongpan Liu,Weisheng Zhao,Huazhong Yang	
A methodology for automated design of embedded bit-flips detectors in post-silicon validation.	Pouya Taatizadeh,Nicola Nicolici	
Soft-error reliability and power co-optimization for GPGPUS register file using resistive memory.	Jingweijia Tan,Zhi Li 0016,Xin Fu	
Dynamic reconfigurable puncturing for secure wireless communication.	Liang Tang,Jude Angelo Ambrose,Akash Kumar 0001,Sri Parameswaran	
Spiking neural network with RRAM: can we use it for real-world application?	Tianqi Tang 0001,Lixue Xia,Boxun Li,Rong Luo,Yiran Chen 0001,Yu Wang 0002,Huazhong Yang	
Reducing trace size in multimedia applications endurance tests.	Serge Vladimir Emteu Tchagou,Alexandre Termier,Jean-François Méhaut,Brice Videau,Miguel Santana,René Quiniou	
Energy versus data integrity trade-offs in embedded high-density logic compatible dynamic memories.	Adam Teman,Georgios Karakonstantis,Robert Giterman,Pascal Andreas Meinerzhagen,Andreas Peter Burg	
Fast optical simulation from a reduced set of impulse responses using SystemC-AMS.	Fabien Teysseyre,David Navarro,Ian O&apos;Connor,Francesco Cascio,Fabio Cenni,Olivier Guillaume	
Analysis of ethernet-switch traffic shapers for in-vehicle networking applications.	Sivakumar Thangamuthu,Nicola Concer,Pieter J. L. Cuijpers,Johan J. Lukkien	
Transparent linking of compiled software and synthesized hardware.	David B. Thomas,Shane T. Fleming,George A. Constantinides,Dan R. Ghica	
Exploring the impact of functional test programs re-used for power-aware testing.	Aymen Touati,Alberto Bosio,Luigi Dilillo,Patrick Girard 0001,Arnaud Virazel,Paolo Bernardi,Matteo Sonza Reorda	
DP-fill: a dynamic programming approach to X-filling for minimizing peak test power in scan tests.	Satya Trinadh,Ch. Sobhan Babu,Shiv Govind Singh,Seetal Potluri,V. Kamakoti 0001	
RNA: a reconfigurable architecture for hardware neural acceleration.	Fengbin Tu,Shouyi Yin,Peng Ouyang,Leibo Liu,Shaojun Wei	
OpenMP and timing predictability: a possible union?	Roberto Vargas,Eduardo Quiñones,Andrea Marongiu	
STT MRAM-Based PUFs.	Elena Ioana Vatajelu,Giorgio Di Natale,Marco Indaco,Paolo Prinetto	
Read/write robustness estimation metrics for spin transfer torque (STT) MRAM cell.	Elena I. Vatajelu,Rosa Rodríguez-Montañés,Marco Indaco,Michel Renovell,Paolo Prinetto,Joan Figueras	
Designing inexact systems efficiently using elimination heuristics.	Shyamsundar Venkataraman,Akash Kumar 0001,Jeremy Schlachter,Christian C. Enz	
SAPPHIRE: an always-on context-aware computer vision system for portable devices.	Swagath Venkataramani,Victor Bahl,Xian-Sheng Hua 0001,Jie Liu 0001,Jin Li 0001,Matthai Philipose,Bodhi Priyantha,Mohammed Shoaib	
Computing approximately, and efficiently.	Swagath Venkataramani,Srimat T. Chakradhar,Kaushik Roy 0001,Anand Raghunathan	
Spintastic: &lt;u&gt;spin&lt;/u&gt;-based s&lt;u&gt;t&lt;/u&gt;och&lt;u&gt;astic&lt;/u&gt; logic for energy-efficient computing.	Rangharajan Venkatesan,Swagath Venkataramani,Xuanyao Fong,Kaushik Roy 0001,Anand Raghunathan	
NFRs early estimation through software metrics.	Andrws Vieira,Pedro Faustini,Luigi Carro,Érika F. Cota	
A novel modeling attack resistant PUF design based on non-linear voltage transfer characteristics.	Arunkumar Vijayakumar,Sandip Kundu	
An energy-efficient non-volatile in-memory accelerator for sparse-representation based face recognition.	Yuhao Wang 0002,Hantao Huang,Leibin Ni,Hao Yu 0001,Mei Yan,Chuliang Weng,Wei Yang,Junfeng Zhao 0003	
Eliminating intra-warp conflict misses in GPU.	Bin Wang 0019,Zhuo Liu,Xinning Wang,Weikuan Yu	
SODA: software defined FPGA based accelerators for big data.	Chao Wang 0003,Xi Li 0003,Xuehai Zhou	
Multi-core fixed-priority scheduling of real-time tasks with statistical deadline guarantee.	Tianyi Wang,Linwei Niu,Shaolei Ren,Gang Quan	
Adaptively tolerate power-gating-induced power/ground noise under process variations.	Zhe Wang 0003,Xuan Wang 0001,Jiang Xu 0001,Xiaowen Wu,Zhehui Wang,Peng Yang 0003,Luan H. K. Duong,Haoran Li 0002,Rafael Kioji Vivas Maeda,Zhifei Wang	
A re-entrant flowshop heuristic for online scheduling of the paper path in a large scale printer.	Umar Waqas,Marc Geilen,Jack Kandelaars,Lou J. Somers,Twan Basten,Sander Stuijk,Patrick Vestjens,Henk Corporaal	
Timing analysis of an avionics case study on complex hardware/software platforms.	Franck Wartel,Leonidas Kosmidis,Adriana Gogonel,Andrea Baldovin,Zoë R. Stephenson,Benoit Triquet,Eduardo Quiñones,Code Lo,Enrico Mezzetti,Ian Broster,Jaume Abella 0001,Liliana Cucu-Grosjean,Tullio Vardanega,Francisco J. Cazorla	
A scalable and high-density FPGA architecture with multi-level phase change memory.	Chunan Wei,Ashutosh Dhar,Deming Chen	
A universal macro block mapping scheme for arithmetic circuits.	Xing Wei,Yi Diao,Tak-Kei Lam,Yu-Liang Wu	
Retention time measurements and modelling of bit error rates of WIDE I/O DRAM in MPSoCs.	Christian Weis,Matthias Jung 0001,Peter Ehses,Cristiano Santos,Pascal Vivet,Sven Goossens,Martijn Koedam,Norbert Wehn	
Using structural relations for checking combinationality of cyclic circuits.	Wan-Chen Weng,Yung-Chih Chen,Jui-Hung Chen,Ching-Yi Huang,Chun-Yao Wang	
Efficiency-driven design time optimization of a hybrid energy storage system with networked charge transfer interconnect.	Qing Xie 0001,Younghyun Kim 0001,Donkyu Baek,Yanzhi Wang,Massoud Pedram,Naehyuck Chang	
Comparison of multi-purpose cores of Keccak and AES.	Panasayya Yalla,Ekawat Homsirikamol,Jens-Peter Kaps	
Formal consistency checking over specifications in natural languages.	Rongjie Yan,Chih-Hong Cheng,Yesheng Chai	
Energy-efficient cache design in emerging mobile platforms: the implications and optimizations.	Kaige Yan,Xin Fu	
Embedded HW/SW platform for on-the-fly testing of true random number generators.	Bohan Yang 0001,Vladimir Rozic,Nele Mentens,Wim Dehaene,Ingrid Verbauwhede	
SelectDirectory: a selective directory for cache coherence in many-core architectures.	Yuan Yao 0006,Guanhua Wang,Zhiguo Ge,Tulika Mitra,Wenzhi Chen,Naxin Zhang	
Axilog: language support for approximate hardware design.	Amir Yazdanbakhsh,Divya Mahajan 0001,Bradley Thwaites,Jongse Park,Anandhavel Nagendrakumar,Sindhuja Sethuraman,Kartik Ramkrishnan,Nishanthi Ravindran,Rudra Jariwala,Abbas Rahimi,Hadi Esmaeilzadeh,Kia Bazargan	
On the premises and prospects of timing speculation.	Rong Ye,Feng Yuan,Jie Zhang 0046,Qiang Xu 0001	
Joint affine transformation and loop pipelining for mapping nested loop on CGRAs.	Shouyi Yin,Dajiang Liu,Leibo Liu,Shaojun Wei,Yike Guo	
Cooperatively managing dynamic writeback and insertion policies in a last-level DRAM cache.	Shouyi Yin,Jiakun Li,Leibo Liu,Shaojun Wei,Yike Guo	
Statistical library characterization using belief propagation across multiple technology nodes.	Li Yu 0009,Sharad Saxena,Christopher Hess,Ibrahim M. Elfadel,Dimitri A. Antoniadis,Duane S. Boning	
E-pipeline: elastic hardware/software pipelines on a many-core fabric.	Xi Zhang 0003,Haris Javaid,Muhammad Shafique 0001,Jorgen Peddersen,Jörg Henkel,Sri Parameswaran	
Temperature-aware software-based self-testing for delay faults.	Ying Zhang 0040,Zebo Peng,Jianhui Jiang,Huawei Li 0001,Masahiro Fujita	
ApproxANN: an approximate computing framework for artificial neural network.	Qian Zhang 0020,Ting Wang 0008,Ye Tian 0010,Feng Yuan,Qiang Xu 0001	
Giant spin hall effect (GSHE) logic design for low power application.	Yaojun Zhang,Bonan Yan,Wenqing Wu,Hai Li 0001,Yiran Chen 0001	
Exploiting DRAM restore time variations in deep sub-micron scaling.	XianWei Zhang,Youtao Zhang,Bruce R. Childers,Jun Yang 0002	
Software assisted non-volatile register reduction for energy harvesting based cyber-physical system.	Mengying Zhao,Qing&apos;an Li,Mimi Xie,Yongpan Liu,Jingtong Hu,Chun Jason Xue	
A general design of stochastic circuit and its synthesis.	Zheng Zhao,Weikang Qian	
nCode: limiting harmful writes to emerging mobile NVRAM through code swapping.	Kan Zhong,Duo Liu,Linbo Long,Xiao Zhu,Weichen Liu,Qingfeng Zhuge,Edwin Hsing-Mean Sha	
TAPP: temperature-aware application mapping for NoC-based many-core processors.	Di Zhu 0002,Lizhong Chen,Timothy Mark Pinkston,Massoud Pedram	
Optimizing dynamic trace signal selection using machine learning and linear programming.	Charlie Shucheng Zhu,Sharad Malik	
Detection of asymmetric aging-critical voltage conditions in analog power-down mode.	Michael Zwerger,Helmut E. Graeb	
Proceedings of the 2015 Design, Automation &amp; Test in Europe Conference &amp; Exhibition, DATE 2015, Grenoble, France, March 9-13, 2015	Wolfgang Nebel,David Atienza	
