Towards near-threshold server processors.	Ali Pahlevan,Javier Picorel,Arash Pourhabibi Zarandi,Davide Rossi,Marina Zapater,Andrea Bartolini,Pablo García Del Valle,David Atienza,Luca Benini,Babak Falsafi	
Exploiting CPU-load and data correlations in multi-objective VM placement for geo-distributed data centers.	Ali Pahlevan,Pablo García Del Valle,David Atienza	
Energy minimization at all layers of the data center: The ParaDIME project.	Oscar Palomar,Santhosh Kumar Rethinagiri,Gulay Yalcin,J. Rubén Titos Gil,Pablo Prieto,Emma Torrella,Osman S. Unsal,Adrián Cristal,Pascal Felber,Anita Sobe,Yaroslav Hayduk,Mascha Kurpicz,Christof Fetzer,Thomas Knauth,Malte Schneegaß,Jens Struckmeier,Dragomir Milojevic	
Thermal optimization using adaptive approximate computing for video coding.	Daniel Palomino 0001,Muhammad Shafique 0001,Altamiro Amadeu Susin,Jörg Henkel	
Conditional Deep Learning for energy-efficient and enhanced pattern recognition.	Priyadarshini Panda,Abhronil Sengupta,Kaushik Roy 0001	
Improving performance guarantees in wormhole mesh NoC designs.	Milos Panic,Carles Hernández 0001,Jaume Abella 0001,Antoni Roca 0001,Eduardo Quiñones,Francisco J. Cazorla	
Enabling simultaneously bi-directional TSV signaling for energy and area efficient 3D-ICs.	Sunghyun Park 0002,Alice Wang,Uming Ko,Li-Shiuan Peh,Anantha P. Chandrakasan	
CrossOver: Clock domain crossing under virtual-channel flow control.	Michalis Paschou,Anastasios Psarras,Chrysostomos Nicopoulos,Giorgos Dimitrakopoulos	
Accurate synthesis of integrated RF passive components using surrogate models.	Fábio Passos,Reinier Gonzalez-Echevarria,Elisenda Roca,Rafael Castro-López,Francisco V. Fernández 0001	
Design of an efficient ready queue for earliest-deadline-first (EDF) scheduler.	Risat Mahmud Pathan	
Distributed fair scheduling for many-cores.	Anuj Pathania,Vanchinathan Venkataramani,Muhammad Shafique 0001,Tulika Mitra,Jörg Henkel	
The neuro vector engine: Flexibility to improve convolutional net efficiency for wearable vision.	Maurice Peemen,Runbin Shi,Sohan Lal,Ben H. H. Juurlink,Bart Mesman,Henk Corporaal	
Efficient multiple starting point optimization for automated analog circuit optimization via recycling simulation data.	Bo Peng,Fan Yang 0001,Changhao Yan,Xuan Zeng 0001,Dian Zhou	
Can beyond-CMOS devices illuminate dark silicon?	Robert Perricone,Xiaobo Sharon Hu,Joseph Nahas,Michael T. Niemier	
Software security: Vulnerabilities and countermeasures for two attacker models.	Frank Piessens,Ingrid Verbauwhede	
Online heuristic for the Multi-Objective Generalized traveling salesman problem.	Joost van Pinxten,Marc Geilen,Twan Basten,Umar Waqas,Lou J. Somers	
High performance Time-of-Flight and color sensor fusion with image-guided depth super resolution.	Hannes Plank,Gerald Holweg,Thomas Herndl,Norbert Druml	
High-efficiency logarithmic number unit design based on an improved cotransformation scheme.	Youri Popoff,Florian Scheidegger,Michael Schaffner,Michael Gautschi,Frank K. Gürkaynak,Luca Benini	
Shape optimization of a power MOS device under uncertainties.	Piotr Putek,Peter Meuris,Roland Pulch,E. Jan W. ter Maten,Michael Gunther,Wim Schoenmaker,Frederik Deleu,Aarnout Wieers	
Efficient FPGA acceleration of Convolutional Neural Networks using logical-3D compute array.	Atul Rahman,Jongeun Lee,Kiyoung Choi	
Integrating symbolic and statistical methods for testing intelligent systems: Applications to machine learning and computer vision.	Arvind Ramanathan,Laura L. Pullum,Faraz Hussain 0001,Dwaipayan Chakrabarty,Sumit Kumar Jha 0001	
Providing formal latency guarantees for ARQ-based protocols in Networks-on-Chip.	Eberle A. Rambo,Selma Saidi,Rolf Ernst	
Instruction Set Extensions for secure applications.	Francesco Regazzoni 0001,Paolo Ienne	
Fault-tolerant 3-D network-on-chip design using dynamic link sharing.	Seyyed Hossein Seyyedaghaei Rezaei,Mehdi Modarressi,Reza Yazdani Aminabadi,Masoud Daneshtalab	
A detailed methodology to compute Soft Error Rates in advanced technologies.	Marc Riera,Ramon Canal,Jaume Abella 0001,Antonio González 0001	
Efficient monitoring of loose-ordering properties for SystemC/TLM.	Yuliia Romenska,Florence Maraninchi	
MCAPI-compliant Hardware Buffer Manager mechanism to support communication in multi-core architectures.	Thiago Raupp da Rosa,Thomas Mesquida,Romain Lemaire,Fabien Clermidy	
Design and evaluation of reliability-oriented task re-mapping in MPSoCs using time-series analysis of intermittent faults.	Siva Satyendra Sahoo,Akash Kumar 0001,Bharadwaj Veeravalli	
Thermal aware scheduling and mapping of multiphase applications onto chip multiprocessor.	Aryabartta Sahu	
Pareto front analog layout placement using Satisfiability Modulo Theories.	Sherif M. Saif,Mohamed Dessouky,M. Watheq El-Kharashi,Hazem M. Abbas,Salwa M. Nassar	
Proposal for fast directional energy interchange used in MCMC-based autonomous decentralized mechanism toward resilient microgrid.	Yusuke Sakumoto,Ittetsu Taniguchi	
An Operating System level data migration scheme in hybrid DRAM-NVM memory architecture.	Reza Salkhordeh,Hossein Asadi 0001	
Radiation-hardened DSP configurations for implementing arithmetic functions on FPGA.	Marcos Sánchez-Élez,Inmaculada Pardines,Felipe Serrano,Hortensia Mecha	
A dynamically reconfigurable ECC decoder architecture.	Awais Sani,Philippe Coussy,Cyrille Chavet	
Aging-aware voltage scaling.	Victor M. van Santen,Hussam Amrouch,Narendra Parihar,Souvik Mahapatra,Jörg Henkel	
Multiplier-less Artificial Neurons exploiting error resiliency for energy-efficient neural computing.	Syed Shakib Sarwar,Swagath Venkataramani,Anand Raghunathan,Kaushik Roy 0001	
Real-time system-level implementation of a telepresence robot using an embedded GPU platform.	Muhammad Teguh Satria,Swathi T. Gurumani,Wang Zheng,Keng Peng Tee,Augustine Koh,Pan Yu,Kyle Rupnow,Deming Chen	
Formal verification of integer multipliers by combining Gröbner basis with logic reduction.	Amr A. R. Sayed-Ahmed,Daniel Große,Ulrich Kühne,Mathias Soeken,Rolf Drechsler	
Accurate CEGAR-based ATPG in presence of unknown values for large industrial designs.	Karsten Scheibler,Dominik Erb,Bernd Becker 0001	
Error resilience and energy efficiency: An LDPC decoder design study.	Philipp Schläfer,Chu-Hsiang Huang,Clayton Schoeny,Christian Weis,Yao Li 0007,Norbert Wehn,Lara Dolecek	
Lessons learned from the EU project T-CREST.	Martin Schoeberl	
Holistic coupled field and circuit simulation.	Wim Schoenmaker,Peter Meuris,Christian Strohm,Caren Tischendorf	
Saturated min-sum decoding: An &quot;afterburner&quot; for LDPC decoder hardware.	Stefan Scholl,Philipp Schläfer,Norbert Wehn	
Accelerating source-level timing simulation.	Simon Schulz,Oliver Bringmann 0001	
Monitoring of MTL specifications with IBM&apos;s spiking-neuron model.	Konstantin Selyunin,Thang Nguyen 0007,Ezio Bartocci,Dejan Nickovic,Radu Grosu	
Response-time analysis of DAG tasks under fixed priority scheduling with limited preemptions.	Maria A. Serrano,Alessandra Melani,Marko Bertogna,Eduardo Quiñones	
Energy-efficient cache memories using a dual-Vt 4T SRAM cell with read-assist techniques.	Alireza Shafaei,Massoud Pedram	
A procedure for improving the distribution of congestion in global routing.	Daohang Shi,Azadeh Davoodi,Jeffrey T. Linderoth	
Fast logic synthesis for RRAM-based in-memory computing using Majority-Inverter Graphs.	Saeideh Shirinzadeh,Mathias Soeken,Pierre-Emmanuel Gaillardon,Rolf Drechsler	
Accelerated Artificial Neural Networks on FPGA for fault detection in automotive systems.	Shanker Shreejith,Bezborah Anshuman,Suhaib A. Fahmy	
Autotuning and adaptivity approach for energy efficient Exascale HPC systems: The ANTAREX approach.	Cristina Silvano,Giovanni Agosta,Andrea Bartolini,Andrea Rosario Beccari,Luca Benini,João Bispo,Radim Cmar,João M. P. Cardoso,Carlo Cavazzoni,Jan Martinovic,Gianluca Palermo,Martin Palkovic,Pedro Pinto,Erven Rohou,Nico Sanna,Katerina Slaninová	
Study of workload impact on BTI HCI induced aging of digital circuits.	Ajith Sivadasan,Florian Cacho,Sidi Ahmed Benhassain,Vincent Huard,Lorena Anghel	
Optimizing Majority-Inverter Graphs with functional hashing.	Mathias Soeken,Luca Gaetano Amarù,Pierre-Emmanuel Gaillardon,Giovanni De Micheli	
Touch-based system for beat-to-beat impedance cardiogram acquisition and hemodynamic parameters estimation.	Dionisije Sopic,Srinivasan Murali,Francisco J. Rincón,David Atienza	
A reconfigurable heterogeneous multicore with a homogeneous ISA.	Jeckson Dellagostin Souza,Luigi Carro,Mateus Beck Rutzig,Antonio Carlos Schneider Beck	
Workload-aware power optimization strategy for asymmetric multiprocessors.	Emanuele Del Sozzo,Gianluca C. Durelli,E. M. G. Trainiti,Antonio Miele,Marco D. Santambrogio,Cristiana Bolchini	
Exploiting resource-constrained parallelism in hard real-time streaming applications.	Jelena Spasic,Di Liu 0002,Todor P. Stefanov	
Significance driven hybrid 8T-6T SRAM for energy-efficient synaptic storage in artificial neural networks.	Gopalakrishnan Srinivasan,Parami Wijesinghe,Syed Shakib Sarwar,Akhilesh Jaiswal 0001,Kaushik Roy 0001	
Analyzing the impact of injected sensor data on an Advanced Driver Assistance System using the OP2TIMUS prototyping platform.	Alexander Stühring,Günter Ehmen,Sibylle B. Fröschle	
Verifying information flow properties of firmware using symbolic execution.	Pramod Subramanyan,Sharad Malik,Hareesh Khattri,Abhranil Maiti,Jason M. Fung	
Energy efficient video fusion with heterogeneous CPU-FPGA devices.	Peng Sun,Alin Achim,Ian Hasler,Paul R. Hill,José L. Núñez-Yáñez	
Formal verification of clock domain crossing using gate-level models of metastable flip-flops.	Ghaith Tarawneh,Andrey Mokhov,Alex Yakovlev	
Fast time-domain simulation for reliable fault detection.	Bratislav Tasic,Jos J. Dohmen,Rick Janssen,E. Jan W. ter Maten,Theo G. J. Beelen,Roland Pulch	
Improving scalability of CMPs with dense ACCs coverage.	Nasibeh Teimouri,Hamed Tabkhi,Gunar Schirner	
Formal analysis based evaluation of software defined networking for time-sensitive Ethernet.	Daniel Thiele,Rolf Ernst	
Formal worst-case timing analysis of Ethernet TSN&apos;s burst-limiting shaper.	Daniel Thiele,Rolf Ernst	
A self-adaptive approach to efficiently manage energy and performance in tomorrow&apos;s heterogeneous computing systems.	E. M. G. Trainiti,Gianluca C. Durelli,Antonio Miele,Cristiana Bolchini,Marco D. Santambrogio	
Recursive hierarchical DFT methodology with multi-level clock control and scan pattern retargeting.	Dan Trock,Rick Fisette	
Reconfigurable nanowire transistors with multiple independent gates for efficient and programmable combinational circuits.	Jens Trommer,Andre Heinzig,Tim Baldauf,Thomas Mikolajick,Walter M. Weber,Michael Raitza,Marcus Völp	
Towards general purpose computations on low-end mobile GPUs.	Matina Maria Trompouki,Leonidas Kosmidis	
Lazy Pipelines: Enhancing quality in approximate computing.	Georgios Tziantzioulis,Ali Murat Gok,S. M. Faisal,Nikolaos Hardavellas,Seda Ogrenci Memik,Srinivasan Parthasarathy 0001	
Analysis of NBTI effects on high frequency digital circuits.	Ahmet Unutulmaz,Domenik Helms,Reef Eilers,Malte Metzdorf,Ben Kaczer,Wolfgang Nebel	
Resource utilization and Quality-of-Control trade-off for a composable platform.	Juan Valencia,E. P. van Horssen,Dip Goswami,W. P. M. H. Heemels,Kees Goossens	
Towards a highly reliable SRAM-based PUFs.	Elena Ioana Vatajelu,Giorgio Di Natale,Paolo Prinetto	
OTEM: Optimized Thermal and Energy Management for Hybrid Electrical Energy Storage in Electric Vehicles.	Korosh Vatanparvar,Mohammad Abdullah Al Faruque	
A flexible inexact TMR technique for SRAM-based FPGAs.	Shyamsundar Venkataraman,Rui Santos,Akash Kumar 0001	
Digital Memcomputing Machines.	Massimiliano Di Ventra,Fabio L. Traversa	
A new parallel SystemC kernel leveraging manycore architectures.	Nicolas Ventroux,Tanguy Sassolas	
ADVOCAT: Automated deadlock verification for on-chip cache coherence and interconnects.	Freek Verbeek,Pooria M. Yaghini,Ashkan Eghbal,Nader Bagherzadeh	
ATHENIS_3D: Automotive tested high-voltage and embedded non-volatile integrated SoC platform with 3D technology.	Ewald Wachmann,Sergio Saponara,Cristian Zambelli,Pierre Tisserand,J. Charbonnier,Tobias Erlbacher,S. Gruenler,C. Hartler,J. Siegert,Pierre Chassard,D. M. Ton,Lorenzo Ferrari,Luca Fanucci	
Security in industrie 4.0 - challenges and solutions for the fourth industrial revolution.	Michael Waidner,Michael Kasper	
PolyGP: Improving GP-based analog optimization through accurate high-order monomials and semidefinite relaxation.	Ye Wang 0014,Constantine Caramanis,Michael Orshansky	
Multi-harmonic nonlinear modeling of low-power PWM DC-DC converters operating in CCM and DCM.	Ya Wang,Di Gao,Dani A. Tannir,Peng Li 0001	
A low overhead error confinement method based on application statistical characteristics.	Zheng Wang 0020,Georgios Karakonstantis,Anupam Chattopadhyay	
Pre-bond testing of the silicon interposer in 2.5D ICs.	Ran Wang 0002,Zipeng Li,Sukeshwar Kannan,Krishnendu Chakrabarty	
Frequency scheduling for resilient chip multi-processors operating at Near Threshold Voltage.	Ying Wang 0001,Huawei Li 0001,Xiaowei Li 0001	
Sliding Basket: An adaptive ECC scheme for runtime write failure suppression of STT-RAM cache.	Xue Wang,Mengjie Mao,Enes Eken,Wujie Wen,Hai Li 0001,Yiran Chen 0001	
Thermal-aware TSV repair for electromigration in 3D ICs.	Shengcheng Wang,Mehdi Baradaran Tahoori,Krishnendu Chakrabarty	
SystemC-link: Parallel SystemC simulation using time-decoupled segments.	Jan Henrik Weinstock,Rainer Leupers,Gerd Ascheid,Dietmar Petras,Andreas Hoffmann 0002	
A holistic tri-region MLC STT-RAM design with combined performance, energy, and reliability optimizations.	Wujie Wen,Mengjie Mao,Hai Li 0001,Yiran Chen 0001,Yukui Pei,Ning Ge 0001	
Synthesis of approximate coders for on-chip interconnects using reversible logic.	Robert Wille,Oliver Keszöcze,Stefan Hillmich,Marcel Walter,Alberto García Ortiz	
Simultaneous slack matching, gate sizing and repeater insertion for asynchronous circuits.	Gang Wu 0002,Chris C. N. Chu	
MNSIM: Simulation platform for memristor-based neuromorphic computing system.	Lixue Xia,Boxun Li,Tianqi Tang 0001,Peng Gu,Xiling Yin,Wenqin Huangfu,Pai-Yu Chen,Shimeng Yu,Yu Cao 0001,Yu Wang 0002,Yuan Xie 0001,Huazhong Yang	
A spatio-temporal fractal model for a CPS approach to brain-machine-body interfaces.	Yuankun Xue,Saul Rodriguez,Paul Bogdan	
Validating scheduling transformation for behavioral synthesis.	Zhenkun Yang,Kecheng Hao,Kai Cong,Li Lei,Sandip Ray,Fei Xie	
Memory-access aware DVFS for network-on-chip in CMPs.	Yuan Yao 0009,Zhonghai Lu	
Activation of logic encrypted chips: Pre-test or post-test?	Muhammad Yasin,Samah Mohamed Saeed,Jeyavijayan Rajendran,Ozgur Sinanoglu	
Sequential analysis driven reset optimization to improve power, area and routability.	Srihari Yechangunja,Raj Shekhar,Mohit Kumar,Nikhil Tripathi,Abhishek Mittal,Abhishek Ranjan,Jianfeng Liu,Minyoung Mo,Kyung Tae Do,Jung Yun Choi,SungHo Park	
All-digital hybrid-control buck converter for Integrated Voltage Regulator applications.	Ta-Tung Yen,Bin Yu,Visvesh S. Sathe 0001	
Design of latches and flip-flops using emerging tunneling devices.	Xunzhao Yin,Behnam Sedighi,Michael T. Niemier,Xiaobo Sharon Hu	
Exploring specialized near-memory processing for data intensive operations.	Salessawi Ferede Yitbarek,Tao Yang,Reetuparna Das,Todd M. Austin	
Utilizing macromodels in floating random walk based capacitance extraction.	Wenjian Yu,Bolong Zhang,Chao Zhang,Haiquan Wang,Luca Daniel	
Challenges of using on-chip performance monitors for process and environmental variation compensation.	Mahroo Zandrahimi,Zaid Al-Ars,Philippe Debaud,Armand Castillejo	
SEERAD: A high speed yet energy-efficient rounding-based approximate divider.	Reza Zendegani,Mehdi Kamal,Arash Fayyazi,Ali Afzali-Kusha,Saeed Safari,Massoud Pedram	
A q-gram birthmarking approach to predicting reusable hardware.	Kevin Zeng,Peter M. Athanas	
Unified DRAM and NVM hybrid buffer cache architecture for reducing journaling overhead.	Zhiyong Zhang,Lei Ju,Zhiping Jia	
Multi-story power distribution networks for GPUs.	Qixiang Zhang,Liangzhen Lai,Mark Gottscho,Puneet Gupta 0001	
Sampling-based buffer insertion for post-silicon yield improvement under process variability.	Grace Li Zhang,Bing Li 0005,Ulf Schlichtmann	
Probabilistic Error Models for machine learning kernels implemented on stochastic nanoscale fabrics.	Sai Zhang,Naresh R. Shanbhag	
Leader: Accelerating ReRAM-based main memory by leveraging access latency discrepancy in crossbar arrays.	Hang Zhang,Nong Xiao,Fang Liu 0002,Zhiguang Chen	
Current based PUF exploiting random variations in SRAM cells.	Fengchao Zhang,Shuo Yang,Jim Plusquellic,Swarup Bhunia	
FLIC: Fast, lightweight checkpointing for mobile virtualization using NVRAM.	Kan Zhong,Duo Liu,Liang Liang 0002,Linbo Long,Yi Lin,Zili Shao	
Towards low overhead control flow checking using regular structured control.	Zhiqi Zhu,Joseph Callenes-Sloan	
A synthesis-parameter tuning system for autonomous design-space exploration.	Matthew M. Ziegler,Hung-Yi Liu,George Gristede,Bruce Owens,Ricardo Nigaglioni,Luca P. Carloni	
2016 Design, Automation &amp; Test in Europe Conference &amp; Exhibition, DATE 2016, Dresden, Germany, March 14-18, 2016	Luca Fanucci,Jürgen Teich	
